5.012079512701764550e+00
4.483440862754032530e+00
5.031326475949410515e+00
4.483676564393016761e+00
2.022004572877676409e+01
6.999998180251757240e+00
1.418109893892064211e+00
2.049975558754842808e+01
6.999996345065348180e+00
4.546111208967936967e+00
