3.449828090618458631e+00
1.572558751069986549e+00
3.450000228617869258e+00
1.567831223306632937e+00
2.022311759867563197e+01
1.906037201954136728e+00
5.743419248716910008e-01
2.049902261987849172e+01
1.914848348057364813e+00
3.710230701606100912e+00
