4.677445871021519430e+00
2.767214462055892721e+00
4.500000295583701515e+00
2.556318498549073670e+00
1.973324532899601635e+01
9.997461412376008383e+00
1.191010015754430773e+00
2.000000000000000000e+01
1.026095785339951227e+01
4.263144095310203774e+00
