1.999999992489212985e+01,-2.783485039681288242e-10
1.972830915785966255e+01,1.260568914322712265e-02
1.952032480525699754e+01,8.794488182992235559e-03
1.931430871525019910e+01,9.461810791026621995e-03
1.910261832849493047e+01,4.238525322495289085e-03
1.890842417478147297e+01,-2.394174660818718103e-03
1.870850918985108891e+01,-8.931652177889715105e-03
1.850897520588126355e+01,-1.692894137823030068e-02
1.831091578288092592e+01,-2.357840873120424507e-02
1.810039457464583990e+01,-2.689039879678952610e-02
1.810039457464583990e+01,-2.689039879678952610e-02
1.784892012575718923e+01,-4.569202755981006947e-02
1.764980786040782590e+01,-5.773241333812602349e-02
1.744747962702688326e+01,-7.164492718399181892e-02
1.724057065690640655e+01,-9.057962490833071367e-02
1.704380183830490481e+01,-1.096944181214620923e-01
1.685575895964167970e+01,-1.324519367418207638e-01
1.663675175482134350e+01,-1.562502867591192834e-01
1.644159637349365610e+01,-1.802430070772289006e-01
1.625479320215438506e+01,-2.166891521126786402e-01
1.625479320215438506e+01,-2.166891521126786402e-01
1.600658234641738176e+01,-2.516599490005143047e-01
1.580084546322136774e+01,-2.921965779063352975e-01
1.559960460949026384e+01,-3.393078523402736080e-01
1.540401551237445865e+01,-3.973903816072352768e-01
1.521836188782648946e+01,-4.552515979930912282e-01
1.503585515670847350e+01,-5.302971298980324599e-01
1.484502420899322672e+01,-6.145643379526145589e-01
1.467414709593560396e+01,-7.083247797525037415e-01
1.448396145041977690e+01,-7.905860036547518455e-01
1.448396145041977690e+01,-7.905860036547518455e-01
1.429579714587790029e+01,-9.193018114428679333e-01
1.412915139749578941e+01,-1.069462207711353807e+00
1.396561146133318942e+01,-1.243671980789074150e+00
1.380063513700726219e+01,-1.423133900785293227e+00
1.365973603750561161e+01,-1.634633057707904680e+00
1.351668835434279892e+01,-1.854829141803024051e+00
1.335109072215275638e+01,-2.091765111830408586e+00
1.318589554040483058e+01,-2.297544242527785219e+00
1.303555812369179812e+01,-2.464699093576067757e+00
1.303555812369179812e+01,-2.464699093576067757e+00
1.288033367891359227e+01,-2.696768016840546789e+00
1.268555257286156746e+01,-2.913825970865168369e+00
1.246533110925471988e+01,-3.103712685228349422e+00
1.223783463589431619e+01,-3.288898173505398592e+00
1.199934512146010057e+01,-3.448905943485134351e+00
1.172104373327657711e+01,-3.582952282570208258e+00
1.143955282536288642e+01,-3.696727306294158577e+00
1.115173786500725939e+01,-3.820977631474120173e+00
1.095058580849429930e+01,-3.856057887718904453e+00
1.095058580849429930e+01,-3.856057887718904453e+00
1.065512924311450327e+01,-3.899622285425969892e+00
1.037891913393908183e+01,-3.930919101545627736e+00
1.012860666072563909e+01,-3.940117426365786546e+00
9.864671210508083377e+00,-3.941862479089241145e+00
9.622883758757623696e+00,-3.920940212621984333e+00
9.362563716360897459e+00,-3.892916255872703069e+00
9.119125006720043558e+00,-3.844541746666751081e+00
8.878427831662746073e+00,-3.781754219680384832e+00
8.665011488743120438e+00,-3.673480664232692927e+00
8.665011488743120438e+00,-3.673480664232692927e+00
8.304991483991349455e+00,-3.539286608310556304e+00
8.037936349829184479e+00,-3.410465194790792243e+00
7.812927107453187858e+00,-3.285182425998322220e+00
7.605837452716873059e+00,-3.128670008955267701e+00
7.394522431888873371e+00,-2.969941839356270208e+00
7.210223214858613616e+00,-2.790197735597597983e+00
7.026247557804401467e+00,-2.599444660673170926e+00
6.844495194046269049e+00,-2.403974092444321364e+00
6.746860062397912472e+00,-2.210464773517505144e+00
6.746860062397912472e+00,-2.210464773517505144e+00
6.566401574993431467e+00,-1.980179340839055557e+00
6.422688594351781077e+00,-1.761485088316489644e+00
6.273591066737969513e+00,-1.556252746053285341e+00
6.124655682662715428e+00,-1.357747160927944563e+00
5.949413418332744286e+00,-1.175448579148590467e+00
5.754143155036032908e+00,-1.012375225644446042e+00
5.562875946678926375e+00,-8.761056563305054112e-01
5.327779449386779831e+00,-7.346248049246600909e-01
5.188734094062500191e+00,-6.500212983693580693e-01
5.188734094062500191e+00,-6.500212983693580693e-01
5.012946867480739144e+00,-5.407558361676414460e-01
4.801529143626635410e+00,-4.525220833917246166e-01
4.562310346819442586e+00,-3.809808579528864425e-01
4.303998966571765727e+00,-3.191056070632652397e-01
4.017584402876511085e+00,-2.594823000106032951e-01
3.710852090438214290e+00,-2.131270904622799556e-01
3.398295334880545582e+00,-1.631657239510732049e-01
3.131223840944310943e+00,-1.273577720622500187e-01
2.881420270313981291e+00,-9.832327177105255889e-02
2.881420270313981291e+00,-9.832327177105255889e-02
2.649134745757555365e+00,-7.781119501985840625e-02
2.379828870233925642e+00,-5.327597035102268896e-02
2.131042514000200505e+00,-3.320958586387506850e-02
1.904806470344238889e+00,-1.945919485433495605e-02
1.671993070411161852e+00,-5.661822412935939297e-03
1.468009954995427080e+00,6.089368772110365612e-03
1.274409842855972030e+00,1.383345592561521439e-02
1.130926626152367831e+00,1.976496204195197712e-02
1.004385591475413619e+00,3.520076989851626814e-02
