2.305261438121146700e+00
-1.860939210340473174e-05
2.320202967881590972e+00
6.527932837763428470e-06
1.010515074906528277e+01
3.130194931952971077e-02
-5.972288414902934568e-04
9.918830535787932945e+00
2.758628654966150881e-02
3.141610876511411465e+00
