7.683600845318303563e-01
6.101112679619951074e-01
7.955992825437221416e-01
6.404249520203052493e-01
6.100377715755364250e+00
2.111453076550223074e+00
4.949988650525870004e-01
6.085300284605084542e+00
2.150338446097965317e+00
5.041816086285281218e-01
