1.970810083782761879e+01,7.649804658896351174e-03
1.936555916125381671e+01,-3.223963703019777638e-03
1.905975862883642691e+01,-2.361625215157855950e-02
1.875622156204921964e+01,-1.647853867219373561e-02
1.848380442104805610e+01,-1.515889543493898275e-02
1.822328919745791609e+01,-2.006184650676421516e-02
1.796487020625191278e+01,-3.091120994164228697e-02
1.770988894890376741e+01,-4.357293130569438872e-02
1.746265349925185717e+01,-3.720409396624905357e-02
1.718762824671343736e+01,-3.144995495789941475e-02
1.694779032334533753e+01,-5.618343634965806965e-02
1.673038055957528059e+01,-8.552339793996613371e-02
1.650871798164815729e+01,-1.028599070608253452e-01
1.629432568731763453e+01,-1.100604387322148964e-01
1.607253441250115955e+01,-1.189986930397847892e-01
1.584812375608084878e+01,-1.807713145083627571e-01
1.560325465686049462e+01,-2.024039927002236894e-01
1.537239025134492820e+01,-2.507287655421868711e-01
1.513790342829978286e+01,-3.054904045089589237e-01
1.494380416127593136e+01,-3.776505057727029269e-01
1.481953495389146269e+01,-4.317397937141181918e-01
1.460264797579056939e+01,-5.248518425591378600e-01
1.441336175429804456e+01,-6.433422277947913326e-01
1.422861991449156349e+01,-7.603850601802133458e-01
1.407582253308423859e+01,-9.115606489385846833e-01
1.395351504438600543e+01,-1.074869024390862293e+00
1.392545366924993999e+01,-1.216326130905492464e+00
1.375163688656724759e+01,-1.385087763321755094e+00
1.365938957384586772e+01,-1.532188151523714126e+00
1.354960494687223616e+01,-1.655762862395617097e+00
1.350053798538112737e+01,-1.832470899759844007e+00
1.337263363619835843e+01,-2.034843097723186833e+00
1.327945926961302447e+01,-2.217380440287136434e+00
1.312043354044207533e+01,-2.408029877288579534e+00
1.297348241518621492e+01,-2.592478618001734958e+00
1.283927864411024977e+01,-2.771802135455235128e+00
1.266943256036955745e+01,-2.928722020079033594e+00
1.252339467405732520e+01,-3.083396241455192310e+00
1.228536414217340145e+01,-3.250554503371826165e+00
1.208315715289584169e+01,-3.346832297202265050e+00
1.185990913108608957e+01,-3.462634688599367738e+00
1.164182861657917201e+01,-3.585148094665020047e+00
1.138446028641898167e+01,-3.681090311524582326e+00
1.114507598323078419e+01,-3.775013819069115595e+00
1.084398261225143401e+01,-3.854340384316749191e+00
1.057461702355245059e+01,-3.900643971684447209e+00
1.031704537775562791e+01,-3.927321684932894907e+00
1.004796243255608346e+01,-3.931325257253928562e+00
9.806497660307719855e+00,-3.953549163558962576e+00
9.494099980830972285e+00,-3.894945722541763633e+00
9.276388424673145394e+00,-3.853949183954296753e+00
9.098377086806598513e+00,-3.825720837478422176e+00
8.870967411136399861e+00,-3.743284609792300266e+00
8.632891071885078205e+00,-3.633129566887099315e+00
8.352779838251271016e+00,-3.553494449240911734e+00
8.119068286721763172e+00,-3.455472389810483769e+00
7.859005501772283964e+00,-3.301786533132754275e+00
7.578959434571855169e+00,-3.130825677753328762e+00
7.365196446217216142e+00,-2.942094198263305316e+00
7.146599508175496496e+00,-2.739586221502129160e+00
7.001928390099161348e+00,-2.500957936023492145e+00
6.767260337112374735e+00,-2.270230008770075525e+00
6.630432276500351385e+00,-2.023585395542271126e+00
6.509864377111534317e+00,-1.814905977248282287e+00
6.384737554015275762e+00,-1.630290891109376084e+00
6.281832030262711974e+00,-1.432128491815080062e+00
6.104505530716253681e+00,-1.256841474680928439e+00
5.951641256010511860e+00,-1.121220888664456572e+00
5.796141239926863697e+00,-9.651156112340346649e-01
5.667321834047791995e+00,-8.504054848328337357e-01
5.436543226458458555e+00,-7.364340738041913470e-01
5.263208875335557480e+00,-6.209055357795300045e-01
5.043409857450245504e+00,-5.453736271664089141e-01
4.823728266387701247e+00,-4.906662177267424596e-01
4.597630371934995352e+00,-4.365797503110792066e-01
4.319121941721856039e+00,-3.739996303579245507e-01
4.080781119456407424e+00,-2.991532078929941552e-01
3.852730595080840814e+00,-2.505237526761833200e-01
3.589143369470932043e+00,-2.114434661659608250e-01
3.368329318492224722e+00,-1.930069028065706793e-01
3.113398231117895598e+00,-1.743069482574709506e-01
2.877619713022307124e+00,-1.247400125946071386e-01
2.655099155832856717e+00,-1.032251979425318350e-01
2.446722168652518903e+00,-9.331359167680020050e-02
2.286618148595104039e+00,-9.231026343331978634e-02
2.138188463313873910e+00,-6.284338638337051697e-02
1.969988172844599816e+00,-7.650293022624453376e-02
1.831452878920762473e+00,-6.378851668560581167e-02
1.669238084457813187e+00,-5.731451637146199596e-02
1.508405509128490252e+00,-7.537593340741891024e-02
1.317228097753499583e+00,-5.282452634623463483e-02
1.226974496165421868e+00,-3.837369794225700681e-02
1.176084692292407752e+00,-3.411124809263742230e-02
1.104569939474373541e+00,-2.976037394076959386e-02
1.007540483017132615e+00,-3.954426122498878871e-02
1.067668105981541160e+00,-6.111924982617622515e-02
1.013270039446899418e+00,-5.625780311876107942e-02
9.420977512327262104e-01,-3.735440585098787764e-02
9.108302239295209546e-01,-3.596256248396147159e-02
8.842277770899453770e-01,-5.266322752978709609e-02
